河源有线,#genre#
都市剧场,http://huangtong-com.cn:9902/tsfile/live/1056_1.m3u8
新视觉,http://huangtong-com.cn:9902/tsfile/live/1057_1.m3u8
求索纪录,http://huangtong-com.cn:9902/tsfile/live/1002_1.m3u8
华数电影,http://huangtong-com.cn:9902/tsfile/live/1029_1.m3u8

深圳酒店,#genre#
广东卫视,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
TVBPLUS,http://cdn.132.us.kg/live/tvbp/stream.m3u8
华丽台,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
华丽台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
秋月剪水音乐,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8
CCTV5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CGTN,http://iptv.huuc.edu.cn/hls/cgtnhd.m3u8
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8
北京文艺,http://iptv.huuc.edu.cn/hls/btv2hd.m3u8
北京体育,http://iptv.huuc.edu.cn/hls/btv6hd.m3u8
北京影视,http://iptv.huuc.edu.cn/hls/btv4hd.m3u8
北京新闻,http://iptv.huuc.edu.cn/hls/btv9hd.m3u8
北京纪实,http://iptv.huuc.edu.cn/hls/btv11hd.m3u8
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8
辽宁卫视,http://iptv.huuc.edu.cn/hls/lnhd.m3u8
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8
上海纪实,http://iptv.huuc.edu.cn/hls/docuchina.m3u8
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8

港台测试,#genre#
翡翠台,https://live.tvfix.org/live/jade/index.m3u8
明珠台,https://live.tvfix.org/live/pearl/index.m3u8
TVB Plus,https://live.tvfix.org/live/tvbplus/index.m3u8
无线新闻,https://live.tvfix.org/live/inews/index.m3u8
娱乐新闻,https://live.tvfix.org/live/enews/index.m3u8
凤凰卫视中文台,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰卫视资讯台,https://live.tvfix.org/live/fwzx/index.m3u8
凤凰卫视香港台,https://live.tvfix.org/live/fwxg/index.m3u8
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8
天映经典台,https://live.tvfix.org/live/tyjd/index.m3u8
Popc,https://live.tvfix.org/live/popc/index.m3u8
ROCK Action,https://live.tvfix.org/live/rockac/index.m3u8
18台,https://live.tvfix.org/live/c18/index.m3u8
28台AI智慧赛,https://live.tvfix.org/live/c28/index.m3u8
TVBS新闻台,https://live.tvfix.org/live/tvbsnews/index.m3u8
亚洲新闻台,https://live.tvfix.org/live/newsasia/index.m3u8

重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
翡翠台,https://live.tvfix.org/live/jade/3/v700000/index.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
HOYTV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
星河台,http://php.jdshipin.com/smt.php?id=Xinhe
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
HOY77,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB功夫,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
有线18,http://220.249.51.134:10006/you18-盗源者死全家/易發TV/hls.m3u8
TVB plus,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
TVB plus,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
翡翠台,http://222.128.55.152:9080/live/gdfc.m3u8
中天新闻台,http://222.128.55.152:9080/live/fc.m3u8
台视新闻台,http://222.128.55.152:9080/live/ts.m3u8
寰宇新聞台,http://222.128.55.152:9080/live/hy.m3u8

剧场,#genre#
亮剑,http://124.248.69.76:26781/huya/30080238
漫长的季节,http://124.248.69.76:26781/huya/11342393
龙珠,http://124.248.69.76:26781/huya/10279885
鬼吹灯之精绝古城,http://124.248.69.76:26781/huya/11352871
鬼吹灯之怒晴湘西,http://124.248.69.76:26781/huya/11602075
鬼吹灯之龙岭迷窟,http://124.248.69.76:26781/huya/29465863
鬼吹灯之云南虫谷,http://124.248.69.76:26781/huya/11352898
梦华录,http://124.248.69.76:26781/huya/11336590
延禧攻略,http://124.248.69.76:26781/huya/26355864
民兵葛二蛋,http://124.248.69.76:26781/huya/11602072
开端,http://124.248.69.76:26781/huya/11342397
笑傲江湖,http://124.248.69.76:26781/huya/23865142
康熙微服私访记,http://124.248.69.76:26781/huya/11342418
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
御赐小仵作,http://124.248.69.76:26781/huya/11352948
新水浒传,http://124.248.69.76:26781/huya/11342384
神雕侠侣,http://124.248.69.76:26781/huya/23865171
雍正王朝,http://124.248.69.76:26781/huya/11342439
三国演义（94版）,http://124.248.69.76:26781/huya/11602081
新三国演义,http://124.248.69.76:26781/huya/11352944
问心,http://124.248.69.76:26781/huya/11352890
风云雄霸天下,http://124.248.69.76:26781/huya/21059612
全职高手,http://124.248.69.76:26781/huya/11352901
炊事班的故事3,http://124.248.69.76:26781/huya/19524135
医馆笑传,http://124.248.69.76:26781/huya/11352891
杨光的快乐生活,http://124.248.69.76:26781/huya/11602085
神医喜来乐,http://124.248.69.76:26781/huya/11601978
大宋提刑官,http://124.248.69.76:26781/huya/26355856
鹊刀门传奇,http://124.248.69.76:26781/huya/29805872
陈翔六点半,http://124.248.69.76:26781/huya/11274154
神探狄仁杰1,http://124.248.69.76:26781/huya/29528581
白鹿原,http://124.248.69.76:26781/huya/11342416
长相思,http://124.248.69.76:26781/huya/11336593
你是我的荣耀,http://124.248.69.76:26781/huya/11352920
刑事侦缉档案,http://124.248.69.76:26781/huya/23734169
芈月传,http://124.248.69.76:26781/huya/11352975
一代枭雄,http://124.248.69.76:26781/huya/11342398
庆余年,http://124.248.69.76:26781/huya/11352960
铁齿铜牙纪晓岚,http://124.248.69.76:26781/huya/11342396
士兵突击,http://124.248.69.76:26781/huya/11342430
我的团长我的团,http://124.248.69.76:26781/huya/11352910
镖行天下,http://124.248.69.76:26781/huya/11352969
将夜,http://124.248.69.76:26781/huya/11352885
父母爱情,http://124.248.69.76:26781/huya/11602071
大染坊,http://124.248.69.76:26781/huya/11602086
地下交通站,http://124.248.69.76:26781/huya/11342433
邻里一家亲,http://124.248.69.76:26781/huya/11342426
剧集_爱情公寓,http://124.248.69.76:26781/huya/11336726
电影,http://zby.xjqxz.top/live5/live.m3u8
电影1,http://zby.xjqxz.top/live7/live.m3u8
电影1905,http://zby.xjqxz.top/live11/live.m3u8
电影3,http://zby.xjqxz.top/live13/live.m3u8
电影4,http://zby.xjqxz.top/live18/live.m3u8

影视轮播,#genre#
剧集_泊枫剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=7623292
剧集_香港功夫台,http://huanqiuzhibo.cn/manifest/douyu.php?id=9548850
剧集_TVB剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=7655471
剧集_TVB剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=4290711
剧集_TVB剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=5522351
剧集_经典港剧1,http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169
剧集_经典神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=3700024
剧集_新白娘子传奇,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
剧集_小猪优版剧院,http://huanqiuzhibo.cn/manifest/douyu.php?id=10297898
剧集_快乐剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=6863367
电影_八戒影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1979257
电影_粤语电影3,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
电影_粤语电影98,http://huanqiuzhibo.cn/manifest/douyu.php?id=5033502
电影_冰冰经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
电影_凌儿影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1377142
电影_神乐影剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
电影_神乐剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
电影_可乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
电影_女神电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=747764
电影_欧美大片,http://huanqiuzhibo.cn/manifest/douyu.php?id=2793084
电影_不一样的电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2632223
电影_吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457
电影_悬疑惊悚,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824
电影_华语经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=434971
电影_邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
电影_港台电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
电影_倍速播放,http://huanqiuzhibo.cn/manifest/douyu.php?id=4105989
电影_惊悚电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=310926
电影_网神影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=508118
电影_译制国语,http://huanqiuzhibo.cn/manifest/douyu.php?id=2436390
电影_林正英,http://huanqiuzhibo.cn/manifest/douyu.php?id=7356023
电影_周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=1274132
综娱_讲悬疑犯罪,http://huanqiuzhibo.cn/manifest/douyu.php?id=9171887
综娱_话说大案,http://huanqiuzhibo.cn/manifest/douyu.php?id=8413092
综娱_老烟斗鬼故事,http://huanqiuzhibo.cn/manifest/douyu.php?id=2337939
综娱_鬼兄奇谈,http://huanqiuzhibo.cn/manifest/douyu.php?id=8722254
综娱_贝爷求生,http://huanqiuzhibo.cn/manifest/douyu.php?id=454867
综娱_荒野建造者,http://huanqiuzhibo.cn/manifest/douyu.php?id=9611578
综娱_大胡子魏,http://huanqiuzhibo.cn/manifest/douyu.php?id=8792763
综娱_科学放映室,http://huanqiuzhibo.cn/manifest/douyu.php?id=9439712
综娱_音悦喵点歌,http://huanqiuzhibo.cn/manifest/douyu.php?id=3870925
综娱_经典小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9067836
综娱_赵本山小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817716
综娱_开心麻花小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10153463
综娱_宋小宝小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817729
综娱_许君聪小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10419558
综娱_贾玲小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10419541
综娱_经典相声，小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9273031
综娱_辽宁台相声小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9403712
动漫_动漫剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=7528160
动漫_动漫剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=1487654
动漫_动漫剧场3,http://huanqiuzhibo.cn/manifest/douyu.php?id=997925
动漫_开心锤锤,http://huanqiuzhibo.cn/manifest/douyu.php?id=9018297
动漫_茶啊二中,http://huanqiuzhibo.cn/manifest/douyu.php?id=2925610
动漫_搞笑动画,http://huanqiuzhibo.cn/manifest/douyu.php?id=562225
动漫_柯南剧场版,http://huanqiuzhibo.cn/manifest/douyu.php?id=6484910
动漫_料理小当家集,http://huanqiuzhibo.cn/manifest/douyu.php?id=8231658
动漫_王者峡谷生活【动漫】,http://huanqiuzhibo.cn/manifest/douyu.php?id=9360149
动漫_搞笑日记,http://huanqiuzhibo.cn/manifest/douyu.php?id=9505575
动漫_聊童年动画,http://huanqiuzhibo.cn/manifest/douyu.php?id=9445279

历届春晚现场,#genre#
1983年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1990年中央电视台春节联欢晚会,https://cdn8.yzzy-online.com/20220704/597_e0d90c37/1000k/hls/index.m3u8
1991年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hls15.m3u8
1993年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hls15.m3u8
1998年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hls15.m3u8
1999年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
 2010年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年中央电视台春节联欢晚会,https://alimov2.
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚2007https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8

MTV视频,#genre#
歌MV33,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
歌MV34,http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4
